imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,non-us,worlwide_gross_income_ccy,worlwide_gross_income_value
tt0327169,The Resurrection,Sungnyangpali sonyeoui jaerim,2002,2002-07-26,"Action, Comedy, Sci-Fi",123,South Korea,Korean,Sun-Woo Jang,"Jin-mi In, Sun-Woo Jang",Kihwik Cine,"Eun-kyeong Lim, Hyun-sung Kim, Jin-pyo Kim, Sing Jin, Gye-nam Myeong, Doo-hong Jung, Kangta, Ju-Seon Eo, Chung-Ah Lee, Han-garl Lee, Jae-kyeong Seo","To Chinese restaurant delivery boy 'Ju', the only joy in life is spending time at the electronic game room. One day, 'Ju' who was engrossed in an electronic game as usual, is advised to ...",5.5,1120,$ 11000000,,$ 791247,,16.0,15.0,1,$,791247.0
tt1105748,Zonad,Zonad,2009,2010-03-17,Comedy,75,Ireland,English,"John Carney, Kieran Carney","John Carney, Kieran Carney",Element Pictures,"David Murray, Kevin Maher, Donna Dent, Rory Keenan, Geoff Minogue, David Pearse, Janice Byrne, Simon Delaney, Andrew Bennett, Niamh Burke, Bernie Butler, Kevin Cleary, Denis Conway, William Craul, Brian de Salvo","When the Cassidy family finds a red leather clad man passed out on their living room floor, they assume he's an alien. Zonad is more than happy to oblige.",5.4,323,,,,,6.0,12.0,1,,
tt3498918,Das Sommerhaus,Das Sommerhaus,2014,2014-04-15,Drama,95,Germany,"German, English",Curtis Burz,Curtis Burz,Focusing Films,"Sten Jacobs, Anna Altmann, Jaspar Fuld, Nina Splettstößer, Stephan Bürgi, Natascha Zimmermann, Felix Witzlau, Tobias Frieben, León Delor","A haunting portrait of a well-established German family living on the outskirts of Berlin in their ideal world, but are slowly shaken by external influences.",6.0,297,,,,,7.0,12.0,1,,
tt0049642,Shokei no heya,Shokei no heya,1956,1956-06-28,"Action, Crime, Thriller",96,Japan,Japanese,Kon Ichikawa,"Keiji Hasebe, Keiji Hasebe",Daiei Studios,"Hiroshi Kawaguchi, Keizô Kawasaki, Seiji Miyaguchi, Ayako Wakao, Teruko Kishi, Nobuo Nakamura, Yosuke Irie, Masayoshi Umewaka, Masaya Tsukida, Toshio Harumoto, Kôichi Itô, Osamu Maruyama, Nobuo Minamitaka, Shizuo Chûjô, Eniko Seto","Nothing less than a phenomenal, astonishing and pioneering film. This spectacle of an angry, ego-driven youth tormented by his own emotional impotence, low self-esteem and resentment towards his parents.",7.0,158,,,,,2.0,3.0,1,,
tt0111626,Vildbassen,Vildbassen,1994,1994-09-30,"Comedy, Family",85,Denmark,Danish,Sven Methling,"Torben Nielsen, Peter Bay",Regner Grasten Film,"Robert Hansen, Peter Hoffmeyer, Jacob Rasmussen, Preben Kristensen, Claus Bue, Birthe Neumann, Waage Sandø, Susanne Heinrich, Viggo Sommer, Sara Møller Olsen, Sofie Lassen-Kahlke, Dick Kaysø, Torben Zeller, Nynne Schwartz, Peter Rygaard","Torben is 14 year old teen, whose imagination often gets him in trouble. His father sends him away to a farm during a summer break, and it doesn't take long for him to get in trouble again.",5.2,255,,,,,,1.0,1,,
tt1286146,Full Love,Full Love,2014,2017,"Action, Crime, Drama",108,"Thailand, Hong Kong, USA",English,Jean-Claude Van Damme,Jean-Claude Van Damme,Bomar OOD,"Jean-Claude Van Damme, Claudia Bassols, John Colton, Josef Cannon, Adam Karst, Chuck DiMaria, Cal Rein, Bianca Brigitte VanDamme, Kris Van Damme, Ivo Arakov, Asen Asenov, Russell Geoffrey Banks, Olivier Bisback, Shelby Nicole Cannon, Brahim Chab","A military veteran and former mercenary named Frenchy is haunted by his childhood, as well as his past in the military.",7.4,1773,$ 5000000,,,,1.0,2.0,1,,
tt6645154,Les hommes du feu,Les hommes du feu,2017,2017-07-05,Drama,90,France,French,Pierre Jolivet,"Stéphane Guyot, Pierre Jolivet",2.4.7. Films,"Roschdy Zem, Émilie Dequenne, Michaël Abiteboul, Grégoire Isvarine, Guillaume Labbé, Guillaume Douat, Antoine Raffalli, Fabrice Lebert, Brian Messina, Wilfried Romoli, Vanessa Liautey, Aude Candela, Lise Lomi, Yvonnick Muller, Gérard Dubouche","Bénédicte Meursault, a female firefighter, has just been transferred to a small fire brigade in the South of France. She is welcomed by Philippe, 45, the wise captain of the brigade. Soon ...",6.1,357,,,$ 1451496,,2.0,7.0,1,$,1451496.0
tt2262227,Il libro della vita,The Book of Life,2014,2015-05-28,"Animation, Adventure, Comedy",95,USA,"English, Spanish",Jorge R. Gutiérrez,"Jorge R. Gutiérrez, Doug Langdale",Reel FX Creative Studios,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman, Christina Applegate, Ice Cube, Kate del Castillo, Hector Elizondo, Danny Trejo, Carlos Alazraqui, Ana de la Reguera, Emil-Bastien Bouffard, Elijah Rodriguez, Genesis Ochoa, Plácido Domingo","Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",7.3,63206,$ 50000000,$ 50151543,$ 99783556,67.0,139.0,163.0,0,$,99783556.0
tt3104988,Crazy & Rich,Crazy Rich Asians,2018,2018-08-15,"Comedy, Drama, Romance",120,USA,"English, Mandarin, Cantonese, Hokkien, French, Malay",Jon M. Chu,"Peter Chiarelli, Adele Lim",Warner Bros.,"Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan, Lisa Lu, Awkwafina, Harry Shum Jr., Ken Jeong, Sonoya Mizuno, Chris Pang, Jimmy O. Yang, Ronny Chieng, Remy Hii, Nico Santos, Jing Lusi","This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.",6.9,133010,$ 30000000,$ 174532921,$ 238538736,74.0,1135.0,250.0,0,$,238538736.0
tt2992152,Si ren ding zhi,Si ren ding zhi,2013,2013-12-19,"Comedy, Drama",118,China,Mandarin,Xiaogang Feng,Shuo Wang,Emperor Film Production,"Baihe Bai, Nathaniel Boyd, Bingkun Cao, Jackie Chan, Scotty Bob Cox, Wei Fan, You Ge, Xiaotong Guan, Chengru Li, Xiaolu Li, Yong Li, Tian Liang, Pu Miao, Angela Qiu, Dandan Song",A story centered on a company that grants wishes to people looking for a day away from their ordinary lives.,5.1,1089,,$ 375892,$ 116126458,,5.0,3.0,1,$,116126458.0
tt1498858,Hai yang tian tang,Hai yang tian tang,2010,2010-06-18,Drama,96,China,Mandarin,Xiaolu Xue,Xiaolu Xue,BDI Films Inc.,"Jet Li, Zhang Wen, Gwei Lun-Mei, Yuanyuan Zhu, Yuanyuan Gao, Yong Dong, Ran Chen, Mei Yong, Rui Chen, Chunhai Li, Chao Ma, Bo Rong, Zhan Shibao, Zhao Xiuyun, Minqiu Yan",Explores the subject of parental love and autism in kids.,7.6,2331,,,$ 616319,,15.0,22.0,1,$,616319.0
tt0385889,Tutto il bene del mondo,Un mundo menos peor,2004,2004-11-19,Drama,90,Argentina,Spanish,Alejandro Agresti,Alejandro Agresti,Patagonik Film Group,"Carlos Roffé, Mónica Galán, Julieta Cardinali, Mex Urtizberea, Ulises Dumont, Rodrigo Noya, Lidia Catalano, Agustina Noya, Eduardo Argaranaz","A woman reunites with her husband, who vanished on her years ago.",6.9,509,,,$ 10158,,2.0,9.0,1,$,10158.0
tt5087548,Gorenos,Gorenos,2016,2016,Horror,81,,English,Clarence Williams IV,Clarence Williams IV,Firecreek Entertainment,"Mitchell Edwards, Scott Alda Coffey, Ken Sagoes, Lj Ugarte, Jimmy Nicholas, Amy Lyn Elliott, Mystique, Marquis Wood, Monisha B. Schwartz, Jessica Stabile, Jeremy Hois, Derek Simmons, Andreas O'Rourke, Lamar George, Daelyn Ruffin",Miles is haunted by a supernatural entity in the wake of his 18th birthday.,4.3,497,,,,,8.0,1.0,1,,
tt0063661,Dolce novembre,Sweet November,1968,1968-02-08,"Comedy, Drama, Romance",114,USA,English,Robert Ellis Miller,Herman Raucher,Gina Production,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron, Marj Dusay, Martin West, Virginia Vincent, King Moody, Robert Gibbons, Robert Cleaves, Francis De Sales, Monty Margetts, George Winters","A woman lures emotionally crippled men into affairs, then helps them repair their lives.",6.9,948,,$ 2180000,,,43.0,2.0,0,,
tt3089920,Jatt Boys Putt Jattan De,Jatt Boys Putt Jattan De,2013,2013-08-23,"Action, Comedy, Romance",136,India,Punjabi,Simranjit Singh Hundal,Prince Kanwaljit Singh,Sukhbir Sandhar Films,"Sippy Gill, Isha Rikhi, Aman Dhaliwal, Om Puri, Guggu Gill, Rahul Dev, Mohammad Sadiq, Daljit Kaur, Sunny Sharma, Sardar Sohi, Karamjit Anmol, Balraj Syal, Sukhdev Sukha, Prince Kanwaljit Singh, Jaswinder Bhalla","The Movie story is based on A Generation Gap. This Movie tries to break the gap, keeping the old and new generation intact with there emotions and with there roots. City life and rural life...",6.1,115,,,$ 79765,,,,1,$,79765.0
tt0315983,La casa di sabbia e nebbia,House of Sand and Fog,2003,2004-01-30,"Crime, Drama",126,USA,"English, Persian",Vadim Perelman,"Andre Dubus III, Vadim Perelman",DreamWorks,"Jennifer Connelly, Ben Kingsley, Ron Eldard, Frances Fisher, Kim Dickens, Shohreh Aghdashloo, Jonathan Ahdout, Navi Rawat, Carlos Gómez, Kia Jam, Jaleh Modjallal, Samira Damavandi, Matthew Simonian, Namrata Singh Gujral, Nasser Faris",An abandoned wife is evicted from her house and starts a tragic conflict with her house's new owners.,7.5,64310,$ 16500000,$ 13040288,$ 16763804,71.0,484.0,160.0,0,$,16763804.0
tt0050614,Kuriton sukupolvi,Kuriton sukupolvi,1957,1957-03-29,"Comedy, Drama",94,Finland,Finnish,Matti Kassila,"Ritva Arvelo, Juha Nevalainen",Fennada-Filmi,"Tauno Palo, Irma Seikkula, Maikki Länsiö, Kaija Siikala, Jussi Jurkka, Maija Karhi, Matti Ranin, Leo Jokela, Toivo Mäkelä, Pentti Irjala, Mauri Jaakkola, Pertti Weckström","Aging professor of mathematics completes his life's work, a research project that has taken him decades, and climbs up from the boiler room (his study) and back to real life. He can hardly ...",6.1,150,,,,,1.0,2.0,1,,
tt0120902,X-Files - Il film,The X Files,1998,1998-10-30,"Drama, Mystery, Sci-Fi",121,USA,"English, Arabic",Rob Bowman,"Chris Carter, Frank Spotnitz",Twentieth Century Fox,"David Duchovny, Gillian Anderson, John Neville, William B. Davis, Martin Landau, Mitch Pileggi, Jeffrey DeMunn, Blythe Danner, Terry O'Quinn, Armin Mueller-Stahl, Lucas Black, Christopher Fennell, Cody Newton, Blake Stokes, Dean Haglund",Mulder and Scully must fight the government in a conspiracy and find the truth about an alien colonization of Earth.,7.0,99632,$ 66000000,$ 83898313,$ 189176423,60.0,314.0,149.0,0,$,189176423.0
tt5806472,Wexford Plaza,Wexford Plaza,2016,2016-11-23,Comedy,80,Canada,English,Joyce Wong,Joyce Wong,,"Reid Asselstine, Darrel Gamotin, Francis Melling, Ellie Posadas, Mirko Miljevic",A misunderstood sexual encounter unravels the life of a lonely female security guard and her deadbeat paramour.,6.3,128,,,,,3.0,12.0,1,,
tt5690360,Slender Man,Slender Man,2018,2018-09-06,"Horror, Mystery, Thriller",93,USA,English,Sylvain White,"David Birke, Victor Surge",Screen Gems,"Joey King, Julia Goldani Telles, Jaz Sinclair, Annalise Basso, Alex Fitzalan, Taylor Richardson, Javier Botet, Jessica Blank, Michael Reilly Burke, Kevin Chapman, Miguel Nascimento, Eddie Frateschi, Oscar Wahlberg, Danny Beaton, Gabrielle Lorthe","In a small town in Massachusetts, a group of friends, fascinated by the internet lore of the Slender Man, attempt to prove that he doesn't actually exist - until one of them mysteriously goes missing.",3.2,27028,$ 10000000,$ 30569484,$ 51738549,30.0,677.0,136.0,0,$,51738549.0
tt0067483,Nicola e Alessandra,Nicholas and Alexandra,1971,1971-11-30,"Biography, Drama, History",183,UK,"English, French, German, Russian",Franklin J. Schaffner,"Robert K. Massie, Edward Bond",Horizon Pictures (II),"Michael Jayston, Janet Suzman, Roderic Noble, Ania Marson, Lynne Frederick, Candace Glendenning, Fiona Fullerton, Harry Andrews, Irene Worth, Tom Baker, Jack Hawkins, Timothy West, Katherine Schofield, Jean-Claude Drouot, John Hallam","Tsar Nicholas II, the inept last monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",7.2,4313,$ 9000000,,,,63.0,23.0,1,,
tt2047732,Feng Yun Jue,Feng Yun Jue,2008,2009-07-19,"Animation, Action, Adventure",98,China,"Mandarin, Cantonese",Dante Lam,,Puzzle Animation Studio,"Nicholas Tse, Raymond Lam, Richie Jen, Hins Cheung, Chrissie Chau, Man-ga Cheung, Regen Cheung, Cecilia Han, Xiaohan Jiang, Winkie Lai, Juno Mak, Lung Ti, Ho-shun Wong","When some of the greatest swordsmen in the world are brutally murdered, Wind, Cloud, and the massacre's only survivor, Ngou, battle for a blood that holds powerful gifts.",5.7,172,,,$ 4593502,,1.0,3.0,1,$,4593502.0
tt0381524,The Queen of Sheba's Pearls,The Queen of Sheba's Pearls,2004,2004-12-25,Drama,131,"Sweden, UK","English, Swedish",Colin Nutley,Colin Nutley,AKA Pictures,"Helena Bergström, Lorcan Cranitch, Lindsay Duncan, Tim Dutton, Rolf Lassgård, Natasha Little, Elizabeth Spriggs, Peter Vaughan, Rollo Weeks, Eileen Atkins, Marc Pickering, Simon Paisley Day, Bohdan Poraj, John Joe Regan, James Hawkins","Set in post-war England, a mysterious woman arrives at the Prettys' rural family home on the eve of young Jack Bradley's (Rollo Weeks') sixteenth birthday. Her remarkable likeness to a ...",5.3,434,,,$ 622752,,7.0,4.0,1,$,622752.0
tt2101507,The Patrol,The Patrol,2013,2014-02-07,"Action, Drama, War",83,"UK, Morocco",English,Tom Petch,Tom Petch,Salt Film,"Owain Arthur, Nicholas Beveney, Daniel Fraser, Alex McNally, Oliver Mott, Ben Righton, Nav Sidhu","Written and directed by former soldier, Tom Petch, 'The Patrol' provides the antidote to the war action film. A psychological drama, the film explores the relationships between a group of British soldiers as they grow disillusioned with the Afghan war.",4.2,937,$ 1000000,,,,20.0,23.0,1,,
tt1992127,El yazisi,El yazisi,2012,2012-03-23,"Comedy, Drama",96,Turkey,"Turkish, French, English",Ali Vatansever,Ali Vatansever,Terminal Film,"Cansu Dere, Sarp Akkaya, Wilma Elles, Sercan Badur, Kenan Bal, Baran Akbulut, Salih Kalyon, Bahtiyar Engin, Deniz Ali Akbas, Ezgi Gör, Nesime Alis, Ugur Uzunel, Ergul Miray Sahin, Clare Louise Frost, Ayse Selen","In a small town in Turkey, three interconnected stories involving romance and mistaken identity unfold over the course of a single day.",5.9,515,,,$ 156867,,2.0,,1,$,156867.0
tt0800362,Sei dai tinwong,Sei dai tinwong,2006,2006-04-01,"Comedy, Drama, Music",83,Hong Kong,"Cantonese, English",Daniel Wu,Daniel Wu,Man 5 Production,"Andrew Lin, Conroy Chi-Chung Chan, Terence Yin, Daniel Wu, Jo Kuk, Tony Ho, David Wai-Sheung Lee, Jason Tobin, Scott Kam, Teresa Lock, Winnie Chan, Antonio Chan, Tramy Wat, Davy Chan, Jacky Cheung",A mockumentary that trails the popular Hong Kong band Alive.,6.7,198,,,$ 222879,,2.0,5.0,1,$,222879.0
tt1977941,The Cottage,The Cottage,2012,2012-10-12,"Drama, Horror, Thriller",88,USA,English,Chris Jaymes,Nick Antosca,Velvet Spoon Productions,"David Arquette, Kristen Dalton, Victor Browne, Morissa O'Mara, Alana O'Mara, Franny Hocking, Ken Baumann, Lorraine Nicholson, Bellamy Young, Rome Shadanloo, Kyle Slabotsky, Melanie Aitkenhead, Barbara Jean Barrielle, Charlotte Barrielle, Darren Dalton","When Chloe (Kristen Dalton) and Michael Carpenter rent out the cottage behind their house to charming romance novelist, Robert Mars (David Arquette) their American dream soon turns into a suburban nightmare.",4.8,1051,,,,,17.0,13.0,0,,
tt9614988,Sillu Karuppatti,Sillu Karuppatti,2019,2019-12-27,"Drama, Romance",153,India,Tamil,Halitha Shameem,Halitha Shameem,Divine Productions,"Sara Arjun, Manikandan, Nivedhithaa Sathish, Leela Samson, Samuthirakani, Sunaina",An anthology of four romantic stories across four age groups connected by that magical thread called love.,8.2,1104,,,,,30.0,3.0,1,,
tt0125970,Otoko wa tsurai yo: Fûten no Tora,Otoko wa tsurai yo: Fûten no Tora,1970,1970-01-15,Comedy,89,Japan,Japanese,Azuma Morisaki,"Shun'ichi Kobayashi, Akira Miyazaki",Shochiku,"Kiyoshi Atsumi, Michiyo Aratama, Chieko Baishô, Yoshiko Kayama, Kenzô Kawarasaki, Gin Maeda, Masumi Harukawa, Chieko Misaki, Akiko Nomura, Kirin Kiki, Riri Sasaki, Shinji Takano, Bokuzen Hidari, Gajirô Satô, Hisao Dazai","In an effort to get him to settle down, Tora's family attempts to arrange a marriage for him. Unfortunately, Tora's goodwill backfires once again, and he leaves for a remote hot springs ...",6.8,118,,,,,1.0,2.0,1,,
tt0083859,Dolci ore,Dulces horas,1982,1982-02-15,Drama,106,"Spain, France",Spanish,Carlos Saura,Carlos Saura,Elías Querejeta Producciones Cinematográficas S.L.,"Iñaki Aierra, Assumpta Serna, Álvaro de Luna, Jacques Lalande, Alicia Hermida, Luisa Rodrigo, Alicia Sánchez, Pedro Sempson, Isabel Mestres, Julien Thomast, Marion Game, Ofelia Angélica, Clara Merin, Pablo Hernández Smith, Magdalena García","The past is a riddle to Juan (Inaki Aierra), the playwright. He is tormented by it - by memories of the elderly father who went off, and the young mother who committed suicide, and he has ...",6.3,125,,,,,2.0,2.0,1,,
tt0454931,Requiem,Requiem,2006,2006-11-17,"Drama, Horror",93,Germany,German,Hans-Christian Schmid,Bernd Lange,23/5 Filmproduktion GmbH,"Sandra Hüller, Burghart Klaußner, Imogen Kogge, Anna Blomeier, Nicholas Reinke, Jens Harzer, Walter Schmidinger, Friederike Adolph, Irene Kugler, Johann Adam Oest, Eva Löbau, Anne Berger, Alejandro Esquerra, Kutrín Kreredis, Hannah Neumann","An epileptic girl suffers a breakdown during her first year at university, then decides to seek help from a priest in battling the troubles associated with her strict upbringing.",6.9,5547,,$ 9600,$ 513737,82.0,37.0,76.0,1,$,513737.0
tt7085842,The End? L'inferno fuori,In un giorno la fine,2017,2018-08-14,"Horror, Thriller",100,Italy,Italian,Daniele Misischia,"Cristiano Ciccotti, Daniele Misischia",Mompracem,"Alessandro Roja, Roberto Scotto Pagliara, Benedetta Cimatti, Euridice Axen, Bianca Friscelli, Giada Caruso, Claudio Camilli, Carolina Crescentini, Massimo Triggiani, Marco Manetti, Daniele Misischia, Roberto Fidecaro, Angelo Sorino, Emilio Mauro Barchesi, Anna Chiara Repetto","Claudio is a businessman at the top of his game. On his way to an important meeting, his elevator gets stuck. What starts out as a mere technical difficulty turns out to be a catastrophe of...",5.4,1483,,,$ 181145,,20.0,50.0,1,$,181145.0
tt0492956,Cambio di gioco,The Game Plan,2007,2008-07-04,"Comedy, Family, Sport",110,USA,English,Andy Fickman,"Nichole Millard, Kathryn Price",Walt Disney Pictures,"Dwayne Johnson, Madison Pettis, Kyra Sedgwick, Roselyn Sanchez, Morris Chestnut, Hayes MacArthur, Brian White, Jamal Duff, Paige Turco, Tubbs, Gordon Clapp, Kate Nauta, Robert Torti, Jackie Flynn, Lauren Storm",An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.,6.1,57633,$ 22000000,$ 90648202,$ 147880543,44.0,91.0,116.0,0,$,147880543.0
tt3302706,L'ottava nota - Boychoir,Boychoir,2014,2015-03-12,"Drama, Music",103,"USA, Canada",English,François Girard,Ben Ripley,Informant Films,"Dustin Hoffman, Kathy Bates, Eddie Izzard, Kevin McHale, Josh Lucas, Debra Winger, Garrett Wareing, Joe West, River Alexander, Sam Poon, Dante Soriano, Erica Piccininni, Grant Venable, Janine DiVita, Tijuana Ricks","After his single mother dies, a young boy with an excellent voice is sent to a prestigious choir school, and has trouble adapting to the culture of the school.",6.7,6299,,,$ 3135892,51.0,36.0,82.0,1,$,3135892.0
tt4083740,Robot World,Robot World,2015,2015-12-04,"Sci-Fi, Thriller",82,UK,English,Neil Rowe,Neil Rowe,Rendered Pictures,"Ian Rowe, Tamsyn Pickford, Neil Rowe, Jacob Peter Rowe, Claire Soper, Paul Soper, Lisa Mitchell, Tony Mitchell, Amanda Rowe, Alex Soper, Izzy Soper, Olivia Mitchell",A pilot is marooned on an alien planet and soon discovers the planet is inhabited by predatory machines.,3.7,363,,,,,28.0,8.0,1,,
